timestamp,node,cpu_pct,pods,
1781732208.3040721,node-2,3.1,"{worker-dfcd50e431bff00c-67747d878b-44gn7"": 0.17","[' ""worker-7aa2508882a841c9-7945474ff8-vkxn5"": 0.26', ' ""worker-8a9817064c66ff2f-75c87f75f-zs5bh"": 0.28', ' ""worker-2709aa426c73ec15-6c886bcf5c-dldh7"": 0.27', ' ""worker-62ed48c098820db0-79687cb8b9-76n6g"": 0.25', ' ""worker-18ed3ca44bd1f7d4-54b87969ff-wnqbp"": 0.17', ' ""worker-4dd59aea96ab30b4-858f47b88b-m6dtc"": 0.27', ' ""worker-4fd9ef036fda3832-5b98bfc558-kbwrg"": 0.29', ' ""kubernetes-dashboard-798b84547b-j449p"": 0.22}""']"
1781732209.2220058,node-0,31.7,"{worker-21e3d223c039daac-5cdb5b6c7f-hc2nb"": 0.19","[' ""worker-57d15fc6e7154e6c-77785f9d4b-bf8x6"": 0.21', ' ""worker-db6be4a997f386b3-6f7bd4fcfd-t8j4w"": 0.18', ' ""worker-70b9cea7ca266637-5b6b9c5c87-zzsg5"": 0.23', ' ""worker-45adb7409f430f55-5454898758-hppbz"": 0.17}""']"
1781732209.3268094,node-1,3.3,"{worker-a0ed6d33dc4622e0-545b7475ff-lt59l"": 0.35","[' ""worker-dd81ee53ae84624a-7864cc945c-fnb9r"": 0.17', ' ""worker-7d37cefc5c5fd0c8-6b79db6dc-9bpkx"": 0.36', ' ""worker-38c3814fedc3e476-5bf68c8b78-gtpx8"": 0.2', ' ""controller-666f99f6ff-7sj5p"": 1.97', ' ""node-metrics-collector-rd25p"": 28.91}""']"
1781732209.5103302,node-2,1.1,"{speaker-gbvmg"": 15.52","[' ""worker-ca4fde7aa358b20b-59d59c8db6-m7bqw"": 0.35', ' ""worker-d929e795459178fd-7bb6489664-dq4x2"": 0.28', ' ""worker-67b406bcce86bae0-5c685b4bc4-686gz"": 0.29}""']"
1781732210.4214811,node-0,31.1,"{worker-a9644719e5d173a2-74cc9cf98b-wvzqf"": 0.18","[' ""worker-bc11bd0a836eb393-6755f74c46-srrnk"": 0.29', ' ""worker-4f5eafc2b3d6ead5-6c696d7b65-rc7st"": 0.31}""']"
1781732210.5302713,node-1,1.2,"{worker-a6bbb3b6d85b46b1-66c4fcf54f-hnhxh"": 0.21","[' ""kube-controller-manager-node-1"": 2.65}""']"
1781732210.7087686,node-2,1.1,"{worker-9417b97516aa524c-76d5d655bf-8wrdx"": 0.28","[' ""worker-5fb02cfeb979fec1-b7964b5b5-j2gx8"": 0.26', ' ""worker-34bebca9cd2c3d5c-6dd474884d-qzq9p"": 0.17}""']"
1781732211.616942,node-0,32.4,"{calico-node-k96rn"": 48.36}""",
1781732211.7297785,node-1,1.3,"{worker-8fccbc5264ff823b-6c775df4fb-lpxmd"": 0.27","[' ""worker-c8c43e1a911f29e5-56ccf5c49-v7l4r"": 0.26', ' ""worker-f8a0e46efc7202b8-64b7f96d84-9hcbj"": 0.27', ' ""worker-68d84244f6a3c212-6f4ffb97f9-fvvkz"": 0.39', ' ""worker-17c37a0fdd5d1932-6d9955d87-w7r5h"": 0.19}""']"
1781732211.902469,node-2,1.2,"{kube-proxy-jldfd"": 0.24","[' ""worker-3e325e5d1375e6a6-8487599786-kfxmw"": 0.28}""']"
1781732212.8323922,node-0,31.6,"{worker-f274d71de386ccc7-557cff9876-cqfp7"": 0.29","[' ""worker-b81ed828cb5e7192-7bfd7c5685-8r8mz"": 0.41', ' ""worker-efa202d17ba66651-65c54d6d76-7qw75"": 0.35', ' ""worker-51dbc1cbb708f14d-59f44787cd-cm6nk"": 0.3', ' ""worker-f7bfe5bc8d2a37a5-867f9c5dc4-hw672"": 0.18', ' ""kube-apiserver-node-0"": 81.48}""']"
1781732212.9278808,node-1,1.6,"{worker-975dcb62013d897e-bf4bb4866-hrgm6"": 0.26","[' ""kubernetes-metrics-scraper-55bc8b9b54-z4jx8"": 0.12', ' ""worker-7958f89676bf3653-6b5bcd47bf-p58lg"": 0.18', ' ""calico-node-57gmd"": 47.04}""']"
1781732213.1046786,node-2,1.1,"{worker-bbc455780b7161c4-6b5dd776c4-6zrhs"": 0.38","[' ""worker-a83894b2184e57e7-77d48698c9-pf5tw"": 0.26', ' ""worker-bc7554e7f013bbc9-5df44489b4-h47wh"": 0.28', ' ""worker-97b9300c3b009d6e-7d6fcf4874-f8zp9"": 0.26', ' ""calico-node-ssgbn"": 57.61}""']"
1781732214.109157,node-0,31.6,"{worker-a69fc53dccda5042-7d4bfdd6c6-r7fwl"": 0.16","[' ""worker-37a025445321ed43-669f9b9d4b-ptt6k"": 0.17', ' ""worker-60bb8c2ce1c44989-585f5f8f8d-8xjdw"": 0.31', ' ""worker-7b2c43a2bc30f6bb-75855b864c-9kkdz"": 0.37}""']"
1781732214.1286676,node-1,1.6,"{worker-85effaac4d59e8d2-779d7b8d97-46xw6"": 0.19","[' ""worker-046b5f12d0ed300f-cbbd44969-9dlf9"": 0.27', ' ""worker-b5450811f2226912-7997468867-clkrk"": 0.32', ' ""worker-64f056310269572d-cbb9b79c9-cr9pt"": 0.26', ' ""worker-6139f1f15c382fa8-68cfdb745d-2dsnf"": 0.34', ' ""kube-apiserver-node-1"": 74.24}""']"
1781732214.3085127,node-2,1.4,{},
1781732215.311296,node-0,32.0,"{worker-96149d3ed4f00afb-7764469b77-h5fwk"": 0.18","[' ""worker-73e9cf25a1a3b312-5c79df49b9-twtfv"": 0.31', ' ""worker-641f0f86d3d9f681-8c686f65f-pcmgp"": 0.27', ' ""node-metrics-collector-2psk2"": 25.65}""']"
1781732215.3289988,node-1,1.9,"{worker-93c57176225d0e98-5996db775f-j9zfr"": 0.19","[' ""worker-5a214e8e45500489-5cfb9f7d4c-kmh9h"": 0.27', ' ""worker-4b22cc3e1988174e-7756bbf56d-wvn6k"": 0.25}""']"
1781732215.5047152,node-2,1.4,"{worker-a25e2d58c503c1a3-6b7dcf657c-7fv5n"": 0.34","[' ""worker-5466ca598a6b68be-84cc7d4789-xth2q"": 0.27', ' ""worker-d27353c8ad7c924a-588dcf95d8-2t7bw"": 0.18', ' ""worker-06da275043bac552-794f85d7f6-7gdmj"": 0.35}""']"
1781732216.519506,node-0,32.6,"{worker-8ef86af9762af347-5d684cffd6-66tl2"": 0.39","[' ""worker-8d13ca6c1e7b4541-64dfd6b499-d5ttq"": 0.17', ' ""worker-3efeb602c2eb29e2-7ff979c898-65zcp"": 0.36', ' ""worker-a03d8277f9ec95f7-64cb48b585-t98pg"": 0.19}""']"
1781732216.527586,node-1,1.4,"{worker-41b8611922a7e03f-86b98fb547-kq56q"": 0.26","[' ""worker-220343d206dfebda-678b78775-rs25q"": 0.38}""']"
1781732216.703445,node-2,1.7,"{worker-734272c01926d196-dfd9f9f44-4lqg8"": 0.18","[' ""worker-8edcb2c8634528c6-78cdb47bf8-bcxzv"": 0.26', ' ""calico-kube-controllers-5b566ffb7d-vqwlz"": 7.38}""']"
1781732217.73109,node-1,1.2,"{worker-d73164944f1fe92f-d5f66744-6m76x"": 0.26","[' ""worker-bb0034ea3bcbe045-5fb785466b-zqbtd"": 0.24', ' ""worker-c6899d1b80112b58-6658557c5d-b5lvd"": 0.18', ' ""worker-a55aa23d7c2a7c80-6d76687844-l497r"": 0.27', ' ""worker-8d5a5cbc5dcaf950-795dbc5877-h8znj"": 0.24}""']"
1781732217.8059247,node-0,32.4,"{worker-c2ea3952c7a77d53-bb4557796-b7mpv"": 0.25","[' ""worker-7fa05b607ae861b8-55cdc95c6b-9dwrw"": 18292.15', ' ""worker-fcc7dff74ceb0deb-5c96f645b-kglpt"": 0.17}""']"
1781732217.904713,node-2,2.6,"{worker-458c67821d1d6a60-6fc949cdd8-xgfzq"": 0.17","[' ""worker-1de6db5cc9a0296e-587f7cccc5-6lgk2"": 0.27', ' ""worker-ea65064e04faf35c-6496cf979b-jf9vh"": 0.18}""']"
1781732218.9289973,node-1,3.3,"{worker-f0fa62feeb880620-6f5ccf85d4-czbpm"": 0.31","[' ""worker-341a2b2b3affc84b-f47989649-6v8hb"": 0.27', ' ""worker-fe016d40663e76e9-556f49db4b-995ww"": 0.21', ' ""metrics-server-574d47cd58-qct4v"": 7.08}""']"
1781732219.0134282,node-0,32.0,"{worker-1c4353c2703fb166-d4f59b798-7p95j"": 0.26","[' ""worker-1661c8faccd5c7ce-659c56686-qbjvc"": 0.3', ' ""worker-cd1309cf6db9f944-7db89d747d-hzr8n"": 0.31', ' ""worker-c864b7cf40f389cb-98f545bf-j5vgm"": 0.26', ' ""worker-b1034a4b389601e0-6cf5956dcd-2qxcg"": 0.19}""']"
